#Query,DatabaseMatch,PrimaryCity,SecondaryCity,PredictedSubtype,Correctness
B.N.N.NAM.US.8971.2011.KC473831,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9003.2010.KC473829,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8943.2010.KC473827,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9029.2010.KC473825,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8984.2008.JX974243,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8952.2008.JX974241,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8984.2008.JX974239,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8987.2008.JX974237,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8922.2008.JX974235,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8987.2008.JX974242,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8987.2008.JX974240,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8988.2008.JX974238,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8987.2008.JX974236,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9381.2009.KC935959,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9371.2009.KC935958,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8522.2009.JX863924,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8509.2009.JX863923,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8524.2007.JX863922,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8524.2007.JX863921,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
01_AE.N.N.NAM.US.8527.2005.JX863920,01_AE.CF.1990.90CF4071.9597.AF197341,N,N,01_AE,correct
B.N.N.NAM.US.8492.2005.JX863919,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2011.KF526323,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8919.2011.KF526318,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9055.2011.KF526312,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2011.KF526298,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2011.KF526287,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2011.KF526280,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2011.KF526279,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2011.KF526276,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9010.2011.KF526270,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9010.2011.KF526265,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2011.KF526261,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8935.2011.KF526255,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9008.2011.KF526254,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9003.2011.KF526245,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8942.2011.KF526236,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8910.2011.KF526231,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9033.2011.KF526228,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
C.N.N.NAM.US.9041.2011.KF526227,C.DJ.-.DJ259.9607.AB485643,N,N,C,correct
C.N.N.NAM.US.9050.2011.KF526226,C.ET.2002.02ET_288.8822.AY713417,N,N,C,correct
C.N.N.NAM.US.8995.2011.KF526225,C.DJ.-.DJ259.9607.AB485643,N,N,C,correct
C.N.N.NAM.US.9023.2011.KF526218,C.DJ.-.DJ259.9607.AB485643,N,N,C,correct
C.N.N.NAM.US.9003.2011.KF526216,C.ET.2002.02ET_288.8822.AY713417,N,N,C,correct
C.N.N.NAM.US.9049.2011.KF526214,C.ET.2002.02ET_288.8822.AY713417,N,N,C,correct
C.N.N.NAM.US.9003.2011.KF526213,C.ET.2002.02ET_288.8822.AY713417,N,N,C,correct
C.N.N.NAM.US.9035.2011.KF526212,C.DJ.-.DJ259.9607.AB485643,N,N,C,correct
C.N.N.NAM.US.9034.2011.KF526210,C.DJ.-.DJ259.9607.AB485643,N,N,C,correct
C.N.N.NAM.US.9034.2011.KF526209,C.DJ.-.DJ259.9607.AB485643,N,N,C,correct
C.N.N.NAM.US.9035.2011.KF526207,C.DJ.-.DJ259.9607.AB485643,N,N,C,correct
B.N.N.NAM.US.8958.2011.KF526204,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9016.2011.KF526203,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9016.2011.KF526202,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8995.2011.KF526201,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8915.2011.KF526192,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9040.2011.KF526181,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9016.2011.KF526179,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9016.2011.KF526178,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9016.2011.KF526177,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9016.2011.KF526176,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9016.2011.KF526175,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9013.2011.KF526174,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9005.2010.KF526145,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9028.2010.KF526141,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8996.2010.KF526123,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8996.2010.KF526122,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8995.2010.KF526120,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9417.2011.KF384814,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9361.2011.KF384813,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9410.2011.KF384812,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9366.2011.KF384811,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9498.2011.KF384810,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Baltimore.N.NAM.US.9313.2011.KF384809,B.ZA.1985.R84.8710.FJ647145,Baltimore,N,B,correct
B.N.N.NAM.US.9431.2011.KF384808,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9371.2011.KF384807,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9431.2011.KF384806,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9367.2011.KF384805,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9324.2011.KF384804,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9293.2011.KF384803,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9465.2011.KF384802,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9336.2011.KF384801,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9402.2011.KF384800,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9384.2011.KF384799,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9356.2011.KF384798,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
O.N.N.NAM.US.9057.N.KF859744,O.CM.1998.98CMABB141.9182.AY169807,N,N,O,correct
B.N.N.NAM.US.9723.2006.KF990608,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9746.2005.KF990607,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9746.2005.KF990606,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9746.2005.KF990605,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Providence_Rhode_Island.N.NAM.US.9624.2013.KT284378,B.ZA.1985.R84.8710.FJ647145,Providence_Rhode_Island,N,B,correct
B.Providence_Rhode_Island.N.NAM.US.9615.2013.KT284377,B.ZA.1985.R84.8710.FJ647145,Providence_Rhode_Island,N,B,correct
B.Providence_Rhode_Island.N.NAM.US.9579.2013.KT284376,B.ZA.1985.R84.8710.FJ647145,Providence_Rhode_Island,N,B,correct
B.Providence_Rhode_Island.N.NAM.US.9624.2013.KT284375,B.ZA.1985.R84.8710.FJ647145,Providence_Rhode_Island,N,B,correct
B.Providence_Rhode_Island.N.NAM.US.9624.2013.KT284374,B.ZA.1985.R84.8710.FJ647145,Providence_Rhode_Island,N,B,correct
B.Providence_Rhode_Island.N.NAM.US.9615.2013.KT284373,B.ZA.1985.R84.8710.FJ647145,Providence_Rhode_Island,N,B,correct
B.Providence_Rhode_Island.N.NAM.US.9579.2013.KT284372,B.ZA.1985.R84.8710.FJ647145,Providence_Rhode_Island,N,B,correct
B.Providence_Rhode_Island.N.NAM.US.9624.2013.KT284371,B.ZA.1985.R84.8710.FJ647145,Providence_Rhode_Island,N,B,correct
B.San_Francisco.N.NAM.US.8562.1978.KJ704795,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.San_Francisco.N.NAM.US.8513.1978.KJ704794,B.ZA.1985.R84.8710.FJ647145,San_Francisco,N,B,correct
B.New_York.N.NAM.US.8505.1979.KJ704793,B.ZA.1985.R84.8710.FJ647145,New_York,N,B,correct
B.New_York.N.NAM.US.8518.1979.KJ704792,B.ZA.1985.R84.8710.FJ647145,New_York,N,B,correct
B.New_York.N.NAM.US.8567.1979.KJ704791,B.ZA.1985.R84.8710.FJ647145,New_York,N,B,correct
B.New_York.N.NAM.US.8501.1979.KJ704790,B.ZA.1985.R84.8710.FJ647145,New_York,N,B,correct
B.New_York.N.NAM.US.8493.1979.KJ704789,B.ZA.1985.R84.8710.FJ647145,New_York,N,B,correct
B.N.N.NAM.US.9758.2011.KU641402,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Massachusetts.N.NAM.US.8684.2002.KT124814,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8636.2003.KT124813,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8597.2011.KT124809,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8618.2003.KT124807,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8666.2000.KT124806,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8688.2007.KT124801,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8640.2001.KT124799,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8651.1999.KT124798,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8620.2013.KT124796,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8660.2008.KT124793,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8609.2006.KT124791,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8615.2012.KT124790,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8648.2012.KT124785,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8645.2012.KT124784,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8639.2003.KT124781,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8624.2005.KT124778,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8669.1999.KT124776,B.GA.1988.OYI_397.9190.M26727,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8584.2011.KT124775,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8727.2008.KT124774,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8601.2011.KT124773,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8702.1998.KT124771,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8690.1997.KT124770,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8675.1998.KT124769,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8627.2012.KT124768,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8666.2011.KT124766,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8639.2002.KT124764,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8663.2008.KT124761,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8684.1999.KT124759,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8657.2004.KT124758,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8648.2012.KT124756,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8627.2012.KT124750,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8666.2001.KT124748,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.Massachusetts.N.NAM.US.8657.1998.KT124747,B.ZA.1985.R84.8710.FJ647145,Massachusetts,N,B,correct
B.South_Carolina.N.NAM.US.8597.1997.KT124745,B.ZA.1985.R84.8710.FJ647145,South_Carolina,N,B,correct
B.South_Carolina.N.NAM.US.8635.1997.KT124743,B.ZA.1985.R84.8710.FJ647145,South_Carolina,N,B,correct
B.California.N.NAM.US.8640.1997.KT124742,B.ZA.1985.R84.8710.FJ647145,California,N,B,correct
B.North_Carolina.N.NAM.US.8609.1997.KT124741,B.ZA.1985.R84.8710.FJ647145,North_Carolina,N,B,correct
B.N.N.NAM.US.8708.2009.KX228825,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8804.2009.KX228807,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8756.2010.KX228806,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8759.2011.KX228805,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8780.2010.KX228803,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8732.2010.KX228802,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8860.2014.KX505739,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9033.2013.KX505686,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8978.2013.KX505652,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8969.2013.KX505616,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8928.2013.KX505609,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9046.2013.KX505589,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8956.2013.KX505583,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8955.2015.KX505555,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8940.2015.KX505552,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8954.2016.KX505536,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9027.2014.KX505508,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8982.2014.KX505505,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8984.2014.KX505504,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9006.2014.KX505487,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9028.2014.KX505475,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8970.2015.KX505457,A1D.UG.1986.2053.8945.OP039399,N,N,B,incorrect
B.N.N.NAM.US.9007.2015.KX505453,A1D.UG.1986.2053.8945.OP039399,N,N,B,incorrect
B.N.N.NAM.US.9008.2015.KX505450,A1D.UG.1986.2053.8945.OP039399,N,N,B,incorrect
B.N.N.NAM.US.8973.2015.KX505448,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2015.KX505446,A1D.UG.1986.2053.8945.OP039399,N,N,B,incorrect
B.N.N.NAM.US.8930.2014.KX505419,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8911.2014.KX505396,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8960.2001.KU678192,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8958.2001.KU678191,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8705.1995.KU678179,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8474.1995.KU678177,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8907.1995.KU678174,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8916.1995.KU678173,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8902.1995.KU678172,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8944.1995.KU678171,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8940.1995.KU678170,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8955.1995.KU678169,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8955.1995.KU678168,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8955.1995.KU678167,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8956.1995.KU678165,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8970.1995.KU678164,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8911.1995.KU678163,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8952.1995.KU678162,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8941.1995.KU678161,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8883.2015.KU678145,01F1G.CD.2002.CG-0427a-02V.9007.MN116206,N,N,B,incorrect
B.N.N.NAM.US.8826.2015.KU678144,F2.CM.1995.95CM-MP257.8589.AJ249237,N,N,B,incorrect
B.N.N.NAM.US.8862.2015.KU678143,01F1G.CD.2002.CG-0427a-02V.9007.MN116206,N,N,B,incorrect
B.N.N.NAM.US.8871.2015.KU678141,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8864.2015.KU678140,01F1G.CD.2002.CG-0427a-02V.9007.MN116206,N,N,B,incorrect
B.N.N.NAM.US.8313.2015.KU678139,F1.AO.2006.AO_06_ANG40.8257.FJ900267,N,N,B,incorrect
B.N.N.NAM.US.8113.2014.KU678125,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8789.2010.KU678080,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8329.2010.KU678077,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8798.2010.KU678076,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8850.2010.KU678075,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8872.2010.KU678074,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8806.2010.KU678071,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8859.2010.KU678070,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8854.2010.KU678069,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8618.2014.KU678062,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8948.2014.KU678061,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8957.2014.KU678060,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8956.2014.KU678059,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8933.2014.KU678058,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8909.2014.KU678056,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8941.2014.KU678055,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8943.2014.KU678054,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8873.2014.KU678053,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8942.2014.KU678052,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8929.2014.KU678051,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8801.2014.KU678050,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8873.2014.KU678049,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8871.2014.KU678035,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8912.2014.KU678034,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8813.2014.KU678033,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8925.2014.KU678032,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8872.2014.KU678031,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8911.2014.KU678030,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8884.2014.KU678029,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8906.2014.KU678028,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8895.2014.KU678027,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8928.2014.KU678026,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8898.2014.KU678025,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9024.2010.KU678000,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8980.2010.KU677999,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9043.2010.KU677998,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8954.2010.KU677997,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9015.2010.KU677996,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8962.2010.KU677995,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9029.2010.KU677994,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9026.2010.KU677993,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8959.2010.KU677992,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8968.2010.KU677991,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9050.2010.KU677990,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2010.KU677989,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Birmingham.N.NAM.US.8615.2012.KU901998,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9093.2012.KU901997,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9012.2012.KU901996,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9005.2012.KU901995,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9110.2012.KU901976,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.N.N.NAM.US.8991.2013.KU749387,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9042.2008.KY364886,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8950.2008.KY112537,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9050.2008.KY112536,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9082.2008.KY112535,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9063.2008.KY112534,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9109.2008.KY112533,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9139.2008.KY112532,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
